node_id,name,tier,region,category,failed_firms,failed_oems,production_value_at_risk,share_of_oem_value,deepest_cascade,rank_impact,rank_customers,rank_betweenness,rank_pagerank,betweenness,pagerank,customers,best_centrality_rank,rank_gap
RAW_MATERIAL_0126,Rivet Feedstock - Malta,RAW_MATERIAL,North America,Crude industrial gas,3,0,0.0,0.0,2,326,774.0,1111.0,555.0,0.0,0.0003471685257853432,3.0,555.0,229.0
EMS_0128,Lethe Electronics - Penang,EMS,Southeast Asia,Sensor module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0129,Orvid Electronics - Xi'an,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,774.0,664.0,984.0,0.00014225002648089158,0.00022496484154745634,3.0,664.0,338.0
EMS_0130,Lethe Circuits - Penang,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,549.0,329.0,668.0,0.00037914920552769904,0.0003039067232604449,5.0,329.0,3.0
EMS_0131,Zephyr Electronics - Malta,EMS,North America,Power module,0,0,0.0,0.0,0,326,1211.0,1054.0,1492.0,1.0481654775913524e-05,0.0001241454423041076,1.0,1054.0,728.0
EMS_0132,Zephyr Circuits - Malta,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,638.0,586.0,1130.0,0.00018105478539220664,0.00019424116512461128,4.0,586.0,260.0
EMS_0133,Yarrow Manufacturing - Xi'an,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,916.0,1393.0,3.831388435084965e-05,0.00013978063766954132,2.0,916.0,590.0
RAW_MATERIAL_0127,Korrin Minerals - Gumi,RAW_MATERIAL,Korea,Copper,0,0,0.0,0.0,0,326,774.0,1111.0,1203.0,0.0,0.000176549779313328,3.0,774.0,448.0
RAW_MATERIAL_0128,Korrin Minerals - Xi'an,RAW_MATERIAL,China,Copper,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0136,Mordant Assemblies - Malta,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1211.0,880.0,1471.0,5.095740383257505e-05,0.00012665047720247783,1.0,880.0,554.0
RAW_MATERIAL_0129,Belan Extraction - Shanghai,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0130,Ivex Feedstock - Shanghai,RAW_MATERIAL,China,Gold,1,0,0.0,0.0,1,326,121.0,1111.0,65.0,0.0,0.0013802187718009887,18.0,65.0,-261.0
EMS_0139,Ferrin Assemblies - Batam,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0131,Ivex Minerals - Shanghai,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,774.0,1111.0,684.0,0.0,0.00029830418745608917,3.0,684.0,358.0
RAW_MATERIAL_0132,Noral Minerals - Wuxi,RAW_MATERIAL,China,Rare earth elements,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0142,Wexler Assemblies - Pyeongtaek,EMS,Korea,Sensor module,0,0,0.0,0.0,0,326,975.0,852.0,1398.0,6.016462604583188e-05,0.00013853064571006218,2.0,852.0,526.0
EMS_0143,Dyne Assemblies - Shanghai,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,774.0,503.0,1177.0,0.00022151746341021289,0.00018381356227939867,3.0,503.0,177.0
EMS_0144,Quill Manufacturing - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,863.0,1514.0,5.564248756711717e-05,0.0001192036094883284,1.0,863.0,537.0
RAW_MATERIAL_0133,Palter Feedstock - Xi'an,RAW_MATERIAL,China,Bulk chemical,2,0,0.0,0.0,2,326,348.0,1111.0,152.0,0.0,0.0008055718805961801,8.0,152.0,-174.0
EMS_0146,Ulvid Electronics - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,549.0,550.0,1017.0,0.0002021501796877923,0.00021645671940126785,5.0,549.0,223.0
RAW_MATERIAL_0134,Renbeck Extraction - Chengdu,RAW_MATERIAL,China,Crude industrial gas,0,0,0.0,0.0,0,326,975.0,1111.0,539.0,0.0,0.00035547740371243185,2.0,539.0,213.0
EMS_0148,Thorne Circuits - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,958.0,1313.0,2.9095856746522974e-05,0.00015423886517302245,1.0,958.0,632.0
EMS_0149,Granth Circuits - Chandler,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,457.0,410.0,1029.0,0.00028705215707726183,0.00021272455146469134,6.0,410.0,84.0
RAW_MATERIAL_0135,Holt Extraction - Johannesburg 2,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,774.0,1111.0,714.0,0.0,0.00028870973525260354,3.0,714.0,388.0
EMS_0151,Oxbow Manufacturing - Chengdu,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0152,Granth Manufacturing - Chengdu,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0153,Wend Manufacturing - Tianjin,EMS,China,Sensor module,0,0,0.0,0.0,0,326,774.0,819.0,1128.0,7.096378510945261e-05,0.00019481647882186454,3.0,774.0,448.0
RAW_MATERIAL_0136,Verity Extraction - Pune,RAW_MATERIAL,South Asia,Substrate resin,0,0,0.0,0.0,0,326,1211.0,1111.0,1064.0,0.0,0.00020526932430496426,1.0,1064.0,738.0
EMS_0155,Wend Assemblies - Grenoble,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0137,Cortex Minerals - Johannesburg,RAW_MATERIAL,Rest of World,Rare earth elements,0,0,0.0,0.0,0,326,1211.0,1111.0,1443.0,0.0,0.00013050654757795118,1.0,1111.0,785.0
EMS_0157,Dyne Circuits - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,638.0,333.0,1077.0,0.00037135300715935123,0.0002029523307775325,4.0,333.0,7.0
RAW_MATERIAL_0138,Lethe Resources - Sanand,RAW_MATERIAL,South Asia,Silicon feedstock,0,0,0.0,0.0,0,326,975.0,1111.0,961.0,0.0,0.00022770308324045752,2.0,961.0,635.0
EMS_0159,Ember Manufacturing - Bac Ninh,EMS,Southeast Asia,Power module,0,0,0.0,0.0,0,326,975.0,926.0,947.0,3.642665830102678e-05,0.00023001380841191932,2.0,926.0,600.0
EMS_0160,Ivex Manufacturing - Hillsboro,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0161,Mordant Circuits - Shenzhen,EMS,China,Power module,0,0,0.0,0.0,0,326,774.0,877.0,940.0,5.180249708157801e-05,0.00023134373541353726,3.0,774.0,448.0
EMS_0162,Belan Electronics - Tainan,EMS,Taiwan,Power module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0139,Belan Feedstock - Antofagasta,RAW_MATERIAL,Rest of World,Crude industrial gas,0,0,0.0,0.0,0,326,1211.0,1111.0,967.0,0.0,0.0002266025238389914,1.0,967.0,641.0
EMS_0164,Dyne Circuits - Chengdu,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0165,Halcy Electronics - Shenzhen 2,EMS,China,Sensor module,0,0,0.0,0.0,0,326,549.0,589.0,985.0,0.00018017247735556936,0.00022481285958239814,5.0,549.0,223.0
RAW_MATERIAL_0140,Wexler Resources - Kumamoto,RAW_MATERIAL,Japan,Bulk chemical,1,0,0.0,0.0,1,326,101.0,1111.0,59.0,0.0,0.0014697253025952885,20.0,59.0,-267.0
EMS_0167,Wexler Electronics - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,549.0,573.0,1037.0,0.0001891937151034411,0.00021062950564421602,5.0,549.0,223.0
EMS_0168,Trellis Assemblies - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,638.0,593.0,1232.0,0.00017741030663032622,0.00017233069516420585,4.0,593.0,267.0
RAW_MATERIAL_0141,Nevin Feedstock - Taoyuan,RAW_MATERIAL,Taiwan,Rare earth elements,3,0,0.0,0.0,2,326,549.0,1111.0,256.0,0.0,0.0005971834058019931,5.0,256.0,-70.0
RAW_MATERIAL_0142,Solvex Resources - Tianjin,RAW_MATERIAL,China,Substrate resin,0,0,0.0,0.0,0,326,1211.0,1111.0,1391.0,0.0,0.00014031607273775636,1.0,1111.0,785.0
EMS_0171,Granth Circuits - Sanand,EMS,South Asia,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0143,Jarn Minerals - Belo Horizonte,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0173,Vantor Electronics - Batangas,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,975.0,740.0,949.0,0.00010074900269363817,0.00022987692428540766,2.0,740.0,414.0
EMS_0174,Ember Manufacturing - Chandler,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1211.0,1030.0,1338.0,1.622004469239458e-05,0.00015021079146650102,1.0,1030.0,704.0
EMS_0175,Renbeck Manufacturing - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,514.0,1325.0,0.0002178299033805017,0.0001525735436630427,2.0,514.0,188.0
EMS_0176,Gethin Manufacturing - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,638.0,326.0,779.0,0.00038392399917373604,0.00026895109093926455,4.0,326.0,0.0
EMS_0177,Oxbow Assemblies - Xi'an,EMS,China,Power module,0,0,0.0,0.0,0,326,774.0,896.0,1324.0,4.639139568468319e-05,0.000152638593993219,3.0,774.0,448.0
EMS_0178,Noral Circuits - Bac Ninh,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,774.0,755.0,1386.0,9.657394378742554e-05,0.00014215864109238884,3.0,755.0,429.0
EMS_0179,Belan Manufacturing - Hyderabad,EMS,South Asia,Power module,0,0,0.0,0.0,0,326,638.0,459.0,809.0,0.00024675486811638614,0.000262792806144778,4.0,459.0,133.0
EMS_0180,Calder Manufacturing - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,943.0,1366.0,3.1918069756789695e-05,0.00014477856532202308,1.0,943.0,617.0
EMS_0181,Isar Manufacturing - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0182,Verity Assemblies - Chengdu,EMS,China,Sensor module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0144,Prendel Feedstock - Xi'an,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,975.0,1111.0,512.0,0.0,0.0003691449709526778,2.0,512.0,186.0
EMS_0184,Belan Manufacturing - Taichung,EMS,Taiwan,Power module,0,0,0.0,0.0,0,326,638.0,559.0,736.0,0.000199302673251885,0.0002824801553134049,4.0,559.0,233.0
EMS_0185,Kestrel Electronics - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,774.0,690.0,1241.0,0.00012076025275041992,0.00016966073501175326,3.0,690.0,364.0
RAW_MATERIAL_0145,Lethe Feedstock - Kolwezi 2,RAW_MATERIAL,Rest of World,Copper,0,0,0.0,0.0,0,326,638.0,1111.0,391.0,0.0,0.0004602911646447703,4.0,391.0,65.0
RAW_MATERIAL_0146,Stade Resources - Kolwezi,RAW_MATERIAL,Rest of World,Crude industrial gas,0,0,0.0,0.0,0,326,1211.0,1111.0,974.0,0.0,0.0002252074510187074,1.0,974.0,648.0
EMS_0188,Wend Electronics - Sanand,EMS,South Asia,PCB assembly,0,0,0.0,0.0,0,326,975.0,646.0,1317.0,0.0001487232196735836,0.00015386902317254543,2.0,646.0,320.0
RAW_MATERIAL_0147,Renbeck Minerals - Grenoble,RAW_MATERIAL,Europe,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0190,Ivex Assemblies - Chandler,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,975.0,693.0,1198.0,0.00011849479456555076,0.00017778840070771819,2.0,693.0,367.0
EMS_0191,Yarrow Circuits - Sanand,EMS,South Asia,PCB assembly,0,0,0.0,0.0,0,326,774.0,768.0,805.0,9.032218849449861e-05,0.0002640108547795027,3.0,768.0,442.0
EMS_0192,Isar Manufacturing - Cheongju,EMS,Korea,PCB assembly,0,0,0.0,0.0,0,326,774.0,504.0,959.0,0.00022096632544765462,0.00022815493209662137,3.0,504.0,178.0
RAW_MATERIAL_0148,Dyne Feedstock - Kolwezi,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,1106.0,0.0,0.00019870106743331172,1.0,1106.0,780.0
RAW_MATERIAL_0149,Cortex Extraction - Bengaluru,RAW_MATERIAL,South Asia,Substrate resin,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0195,Gethin Electronics - Guadalajara,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,975.0,718.0,1278.0,0.00010916738744177875,0.00016032039990156166,2.0,718.0,392.0
EMS_0196,Korrin Circuits - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,1005.0,1451.0,2.1443042371914663e-05,0.00012945429786532202,1.0,1005.0,679.0
RAW_MATERIAL_0150,Jarn Minerals - Gumi,RAW_MATERIAL,Korea,Copper,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0198,Calder Electronics - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,549.0,397.0,958.0,0.00029956477688569363,0.0002286680431844585,5.0,397.0,71.0
RAW_MATERIAL_0151,Ystad Resources - Belo Horizonte,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0152,Zephyr Minerals - Austin,RAW_MATERIAL,North America,Crude industrial gas,0,0,0.0,0.0,0,326,638.0,1111.0,425.0,0.0,0.0004291953105577752,4.0,425.0,99.0
RAW_MATERIAL_0153,Wexler Feedstock - Penang,RAW_MATERIAL,Southeast Asia,Substrate resin,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0202,Stade Electronics - Penang,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,774.0,460.0,715.0,0.00024660317242859026,0.00028823361275040797,3.0,460.0,134.0
RAW_MATERIAL_0154,Rivet Extraction - Shenzhen,RAW_MATERIAL,China,Copper,0,0,0.0,0.0,0,326,132.0,1111.0,39.0,0.0,0.0018419129505607946,17.0,39.0,-287.0
RAW_MATERIAL_0155,Nevin Feedstock - Sanand,RAW_MATERIAL,South Asia,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,1069.0,0.0,0.00020433416673471905,1.0,1069.0,743.0
RAW_MATERIAL_0156,Korrin Minerals - Villach,RAW_MATERIAL,Europe,Copper,0,0,0.0,0.0,0,326,774.0,1111.0,444.0,0.0,0.00041596723422530896,3.0,444.0,118.0
EMS_0206,Xanthe Manufacturing - Bac Ninh,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0207,Alder Electronics - Chengdu,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,903.0,1385.0,4.281289104855477e-05,0.00014219038112177421,2.0,903.0,577.0
EMS_0208,Lethe Electronics - Xi'an,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,407.0,428.0,683.0,0.00027414998132598386,0.0002983960329480102,7.0,407.0,81.0
EMS_0209,Trellis Electronics - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,773.0,1382.0,8.782445286351067e-05,0.00014241901568306871,2.0,773.0,447.0
EMS_0210,Prendel Electronics - Bengaluru,EMS,South Asia,PCB assembly,0,0,0.0,0.0,0,326,975.0,887.0,954.0,4.909065440482378e-05,0.00022927705330026178,2.0,887.0,561.0
EMS_0211,Mordant Assemblies - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,521.0,1097.0,0.0002136359208554398,0.0002000068600007522,2.0,521.0,195.0
RAW_MATERIAL_0157,Korrin Extraction - Cheongju,RAW_MATERIAL,Korea,Substrate resin,1,0,0.0,0.0,1,326,267.0,1111.0,204.0,0.0,0.0006793397516141262,10.0,204.0,-122.0
RAW_MATERIAL_0158,Jarn Extraction - Sanand,RAW_MATERIAL,South Asia,Substrate resin,0,0,0.0,0.0,0,326,774.0,1111.0,881.0,0.0,0.0002448932693652274,3.0,774.0,448.0
EMS_0214,Vantor Assemblies - Eindhoven,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,975.0,911.0,1299.0,3.9782503286417654e-05,0.00015671767900485946,2.0,911.0,585.0
EMS_0215,Jorel Manufacturing - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,832.0,1507.0,6.689677610533934e-05,0.00012133148159052353,1.0,832.0,506.0
RAW_MATERIAL_0159,Xanthe Feedstock - Kitakyushu,RAW_MATERIAL,Japan,Copper,0,0,0.0,0.0,0,326,774.0,1111.0,1197.0,0.0,0.0001780671214908579,3.0,774.0,448.0
RAW_MATERIAL_0160,Brant Minerals - Kolwezi,RAW_MATERIAL,Rest of World,Copper,0,0,0.0,0.0,0,326,1211.0,1111.0,953.0,0.0,0.00022939266947955938,1.0,953.0,627.0
EMS_0218,Verity Assemblies - Guadalajara,EMS,North America,Power module,0,0,0.0,0.0,0,326,774.0,765.0,1174.0,9.278260068654164e-05,0.00018411050649246968,3.0,765.0,439.0
EMS_0219,Umber Electronics - Crolles,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0220,Dyne Assemblies - Ottawa,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1211.0,848.0,1316.0,6.141114884295752e-05,0.00015398410214180879,1.0,848.0,522.0
RAW_MATERIAL_0161,Ember Minerals - Dalian,RAW_MATERIAL,China,Copper,0,0,0.0,0.0,0,326,213.0,1111.0,70.0,0.0,0.0012853074948687333,12.0,70.0,-256.0
EMS_0222,Renbeck Electronics - Dresden,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,975.0,741.0,1024.0,0.00010073767241389936,0.00021503051391124297,2.0,741.0,415.0
RAW_MATERIAL_0163,Umber Feedstock - Leixlip,RAW_MATERIAL,Europe,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,1120.0,0.0,0.00019579770867871223,1.0,1111.0,785.0
EMS_0224,Gethin Assemblies - Hsinchu,EMS,Taiwan,Sensor module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0225,Ystad Assemblies - Batam,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,774.0,520.0,865.0,0.0002141324713211889,0.0002483274306271373,3.0,520.0,194.0
EMS_0226,Ulvid Assemblies - Austin,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,407.0,334.0,616.0,0.00037116853885806516,0.00032483808541451713,7.0,334.0,8.0
RAW_MATERIAL_0164,Cortex Minerals - Perth,RAW_MATERIAL,Rest of World,Copper,0,0,0.0,0.0,0,326,975.0,1111.0,724.0,0.0,0.00028457400621843224,2.0,724.0,398.0
EMS_0228,Halcy Circuits - Chandler,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,774.0,626.0,1240.0,0.00015947849237999242,0.00017023732090248205,3.0,626.0,300.0
EMS_0229,Trellis Electronics - Pyeongtaek,EMS,Korea,PCB assembly,0,0,0.0,0.0,0,326,774.0,585.0,951.0,0.00018145363201066728,0.00022949872613914934,3.0,585.0,259.0
EMS_0230,Prendel Electronics - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0231,Calder Circuits - Shanghai,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0232,Mervi Assemblies - Xi'an,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0233,Lumen Electronics - Bac Ninh 2,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0234,Trellis Manufacturing - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,974.0,1214.0,2.6331237471735553e-05,0.00017538152328531502,1.0,974.0,648.0
EMS_0235,Wexler Manufacturing - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,963.0,1395.0,2.8871636103416616e-05,0.00013900544666886077,2.0,963.0,637.0
EMS_0236,Holt Circuits - Xi'an 2,EMS,China,Power module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0237,Renbeck Electronics - Sanand,EMS,South Asia,Sensor module,0,0,0.0,0.0,0,326,1211.0,777.0,1100.0,8.649870108611863e-05,0.00019945480875126852,1.0,777.0,451.0
EMS_0238,Wend Assemblies - Tianjin,EMS,China,Sensor module,0,0,0.0,0.0,0,326,457.0,742.0,846.0,0.00010031037221054298,0.0002530975782064204,6.0,457.0,131.0
RAW_MATERIAL_0165,Stade Resources - Kumamoto,RAW_MATERIAL,Japan,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0240,Kestrel Electronics - Tainan,EMS,Taiwan,PCB assembly,0,0,0.0,0.0,0,326,1211.0,939.0,1271.0,3.2254020556886264e-05,0.00016215930100839894,1.0,939.0,613.0
EMS_0241,Rivet Assemblies - Hwaseong,EMS,Korea,PCB assembly,0,0,0.0,0.0,0,326,267.0,144.0,666.0,0.0007172740263202649,0.00030558353210871506,10.0,144.0,-182.0
EMS_0242,Rivet Manufacturing - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0243,Oxbow Electronics - Sanand,EMS,South Asia,Power module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0166,Ferrin Feedstock - Ottawa,RAW_MATERIAL,North America,Rare earth elements,0,0,0.0,0.0,0,326,1211.0,1111.0,617.0,0.0,0.00032434791873034457,1.0,617.0,291.0
RAW_MATERIAL_0167,Mordant Feedstock - Bac Ninh,RAW_MATERIAL,Southeast Asia,Rare earth elements,0,0,0.0,0.0,0,326,975.0,1111.0,416.0,0.0,0.0004390549581306277,2.0,416.0,90.0
RAW_MATERIAL_0168,Halcy Feedstock - Perth,RAW_MATERIAL,Rest of World,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0247,Zephyr Circuits - Batangas,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,774.0,622.0,886.0,0.00016000321116874805,0.000243764869054681,3.0,622.0,296.0
EMS_0248,Renbeck Assemblies - Sanand,EMS,South Asia,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0249,Quill Manufacturing - Sendai,EMS,Japan,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0250,Korrin Manufacturing - Tainan,EMS,Taiwan,Power module,0,0,0.0,0.0,0,326,774.0,633.0,803.0,0.00015619842029105315,0.0002643301192692952,3.0,633.0,307.0
EMS_0251,Umber Manufacturing - Taoyuan,EMS,Taiwan,Power module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0252,Solvex Circuits - Guadalajara,EMS,North America,Power module,0,0,0.0,0.0,0,326,457.0,545.0,1057.0,0.00020388426940339604,0.000206816562445943,6.0,457.0,131.0
EMS_0253,Lumen Manufacturing - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,771.0,1314.0,8.950418349177835e-05,0.00015410754298777473,2.0,771.0,445.0
EMS_0254,Verity Assemblies - Tainan,EMS,Taiwan,Sensor module,0,0,0.0,0.0,0,326,774.0,447.0,756.0,0.00025512501265666633,0.00027622955871490937,3.0,447.0,121.0
EMS_0255,Thorne Electronics - Ottawa,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,549.0,530.0,910.0,0.0002092453684999019,0.0002388703011129562,5.0,530.0,204.0
EMS_0256,Elstow Circuits - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,835.0,1363.0,6.513947687136892e-05,0.0001454864392727978,2.0,835.0,509.0
EMS_0257,Zephyr Assemblies - Wuxi,EMS,China,Power module,0,0,0.0,0.0,0,326,975.0,954.0,1399.0,2.9840552106417132e-05,0.00013845487945619896,2.0,954.0,628.0
EMS_0258,Cortex Electronics - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,549.0,606.0,964.0,0.00016924490345791515,0.00022729747396840869,5.0,549.0,223.0
EMS_0259,Faryn Circuits - Hillsboro,EMS,North America,Power module,0,0,0.0,0.0,0,326,975.0,912.0,1434.0,3.953294123696874e-05,0.00013121330387994538,2.0,912.0,586.0
RAW_MATERIAL_0169,Palter Extraction - Antofagasta,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,975.0,1111.0,426.0,0.0,0.0004279158585297381,2.0,426.0,100.0
EMS_0261,Gethin Electronics - Leixlip,EMS,Europe,Power module,0,0,0.0,0.0,0,326,638.0,767.0,1043.0,9.120561673697252e-05,0.00020971455986449797,4.0,638.0,312.0
EMS_0262,Rivet Electronics - Eindhoven,EMS,Europe,Power module,0,0,0.0,0.0,0,326,975.0,850.0,955.0,6.0772314934083186e-05,0.00022920497197312207,2.0,850.0,524.0
EMS_0263,Ulvid Electronics - Batam,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,774.0,372.0,861.0,0.0003249132663661465,0.00024901299966098383,3.0,372.0,46.0
RAW_MATERIAL_0170,Mervi Feedstock - Kolwezi,RAW_MATERIAL,Rest of World,Crude industrial gas,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
