node_id,customer_count,supplier_count,betweenness,pagerank,rank_betweenness,rank_pagerank,rank_customers,best_centrality_rank,failed_firms,failed_oems,production_value_at_risk,share_of_oem_value,deepest_cascade,rank_impact,blockade_value_at_risk,blockade_share_of_oem_value,rank_gap,node_name,tier_name,tier_label,flow_order,region_id,trade_bloc,category_id,is_logistics_hub,node_kind,breaks_something
OEM_0139,0.0,9.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Thorne Industries - Shenzhen,OEM,OEM,6,China,East Asia,Smartphone,0,Firm,Replaceable
OEM_0140,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Quill Group - Nagano,OEM,OEM,6,Japan,East Asia,Network equipment,0,Firm,Replaceable
OEM_0141,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Xanthe Products - Malta,OEM,OEM,6,North America,Western,Smartphone,0,Firm,Replaceable
OEM_0142,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Renbeck Devices - Chengdu,OEM,OEM,6,China,East Asia,Medical device,0,Firm,Replaceable
OEM_0143,0.0,10.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Solvex Products - Kumamoto,OEM,OEM,6,Japan,East Asia,Smartphone,0,Firm,Replaceable
OEM_0144,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Oxbow Industries - Hillsboro,OEM,OEM,6,North America,Western,Smartphone,0,Firm,Replaceable
OEM_0145,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Verity Products - Grenoble,OEM,OEM,6,Europe,Western,Laptop,0,Firm,Replaceable
OEM_0146,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Thorne Products - Leixlip,OEM,OEM,6,Europe,Western,Server,0,Firm,Replaceable
OEM_0147,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Ader Devices - Malta,OEM,OEM,6,North America,Western,Medical device,0,Firm,Replaceable
OEM_0148,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Doran Group - Pyeongtaek,OEM,OEM,6,Korea,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0149,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Halcy Devices - Dresden,OEM,OEM,6,Europe,Western,Server,0,Firm,Replaceable
OEM_0150,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Kestrel Products - Gumi,OEM,OEM,6,Korea,East Asia,Smartphone,0,Firm,Replaceable
OEM_0151,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Granth Devices - Shenzhen,OEM,OEM,6,China,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0152,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Verity Industries - Grenoble,OEM,OEM,6,Europe,Western,Medical device,0,Firm,Replaceable
OEM_0153,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Trellis Industries - Sanand,OEM,OEM,6,South Asia,Unaligned,Smartphone,0,Firm,Replaceable
OEM_0154,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Calder Industries - Hwaseong,OEM,OEM,6,Korea,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0155,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Kestrel Group - Ottawa,OEM,OEM,6,North America,Western,Smartphone,0,Firm,Replaceable
OEM_0156,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Alder Industries - Pyeongtaek,OEM,OEM,6,Korea,East Asia,Laptop,0,Firm,Replaceable
OEM_0157,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Granth Industries - Guadalajara,OEM,OEM,6,North America,Western,Network equipment,0,Firm,Replaceable
OEM_0158,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Brant Group - Hillsboro,OEM,OEM,6,North America,Western,Laptop,0,Firm,Replaceable
OEM_0159,0.0,1.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Alder Products - Sendai,OEM,OEM,6,Japan,East Asia,Network equipment,0,Firm,Replaceable
OEM_0160,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Stade Group - Austin,OEM,OEM,6,North America,Western,Network equipment,0,Firm,Replaceable
OEM_0161,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Zephyr Products - Bangkok,OEM,OEM,6,Southeast Asia,East Asia,Network equipment,0,Firm,Replaceable
OEM_0162,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Gethin Industries - Ottawa,OEM,OEM,6,North America,Western,Automotive ECU,0,Firm,Replaceable
OEM_0163,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Ulvid Devices - Yokkaichi,OEM,OEM,6,Japan,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0164,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Korrin Industries - Kumamoto,OEM,OEM,6,Japan,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0165,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Prendel Industries - Shanghai,OEM,OEM,6,China,East Asia,Medical device,0,Firm,Replaceable
OEM_0166,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Faryn Products - Chandler,OEM,OEM,6,North America,Western,Industrial controller,0,Firm,Replaceable
OEM_0167,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Verity Products - Ottawa,OEM,OEM,6,North America,Western,Automotive ECU,0,Firm,Replaceable
OEM_0168,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Quarn Group - Leixlip,OEM,OEM,6,Europe,Western,Smartphone,0,Firm,Replaceable
OEM_0169,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Elstow Products - Chengdu,OEM,OEM,6,China,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0170,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Halcy Products - Icheon,OEM,OEM,6,Korea,East Asia,Smartphone,0,Firm,Replaceable
OEM_0171,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Rivet Industries - Dresden,OEM,OEM,6,Europe,Western,Automotive ECU,0,Firm,Replaceable
OEM_0172,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Ystad Industries - Shanghai,OEM,OEM,6,China,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0173,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Quarn Group - Guadalajara,OEM,OEM,6,North America,Western,Industrial controller,0,Firm,Replaceable
OEM_0174,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Faryn Industries - Nagano,OEM,OEM,6,Japan,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0175,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Oxbow Group - Icheon,OEM,OEM,6,Korea,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0176,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Belan Products - Ottawa,OEM,OEM,6,North America,Western,Industrial controller,0,Firm,Replaceable
OEM_0177,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Wexler Products - Malta,OEM,OEM,6,North America,Western,Automotive ECU,0,Firm,Replaceable
OEM_0178,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Palter Group - Kumamoto,OEM,OEM,6,Japan,East Asia,Network equipment,0,Firm,Replaceable
OEM_0179,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Holt Devices - Guadalajara,OEM,OEM,6,North America,Western,Industrial controller,0,Firm,Replaceable
OEM_0180,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Nevin Devices - Kumamoto,OEM,OEM,6,Japan,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0181,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Holt Industries - Yokkaichi,OEM,OEM,6,Japan,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0182,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Holt Products - Cheongju,OEM,OEM,6,Korea,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0183,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Lethe Group - Austin,OEM,OEM,6,North America,Western,Medical device,0,Firm,Replaceable
OEM_0184,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Mervi Group - Hyderabad,OEM,OEM,6,South Asia,Unaligned,Medical device,0,Firm,Replaceable
OEM_0185,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Holt Industries - Hillsboro,OEM,OEM,6,North America,Western,Industrial controller,0,Firm,Replaceable
OEM_0186,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Vantor Products - Malta,OEM,OEM,6,North America,Western,Smartphone,0,Firm,Replaceable
OEM_0187,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Thorne Products - Eindhoven,OEM,OEM,6,Europe,Western,Industrial controller,0,Firm,Replaceable
OEM_0188,0.0,9.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Oxbow Products - Hillsboro,OEM,OEM,6,North America,Western,Smartphone,0,Firm,Replaceable
OEM_0189,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Ystad Devices - Chengdu,OEM,OEM,6,China,East Asia,Medical device,0,Firm,Replaceable
OEM_0190,0.0,1.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Thorne Devices - Malta,OEM,OEM,6,North America,Western,Industrial controller,0,Firm,Replaceable
OEM_0191,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Lumen Devices - Cheongju,OEM,OEM,6,Korea,East Asia,Smartphone,0,Firm,Replaceable
OEM_0192,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Palter Industries - Cheongju,OEM,OEM,6,Korea,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0193,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Jorel Products - Xi'an,OEM,OEM,6,China,East Asia,Server,0,Firm,Replaceable
OEM_0194,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Isar Devices - Leixlip,OEM,OEM,6,Europe,Western,Smartphone,0,Firm,Replaceable
OEM_0195,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Yarrow Group - Hwaseong,OEM,OEM,6,Korea,East Asia,Smartphone,0,Firm,Replaceable
OEM_0196,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Quill Industries - Villach,OEM,OEM,6,Europe,Western,Medical device,0,Firm,Replaceable
OEM_0197,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Dyne Devices - Villach,OEM,OEM,6,Europe,Western,Server,0,Firm,Replaceable
OEM_0198,0.0,1.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Oxbow Industries - Guadalajara,OEM,OEM,6,North America,Western,Laptop,0,Firm,Replaceable
OEM_0199,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Umber Group - Dresden,OEM,OEM,6,Europe,Western,Network equipment,0,Firm,Replaceable
OEM_0200,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Rivet Products - Gumi,OEM,OEM,6,Korea,East Asia,Smartphone,0,Firm,Replaceable
OEM_0201,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Zephyr Group - Shanghai,OEM,OEM,6,China,East Asia,Laptop,0,Firm,Replaceable
OEM_0202,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Belan Products - Shanghai,OEM,OEM,6,China,East Asia,Network equipment,0,Firm,Replaceable
OEM_0203,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Elstow Group - Cheongju,OEM,OEM,6,Korea,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0204,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Wexler Products - Chandler,OEM,OEM,6,North America,Western,Automotive ECU,0,Firm,Replaceable
OEM_0205,0.0,10.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Wexler Devices - Crolles,OEM,OEM,6,Europe,Western,Automotive ECU,0,Firm,Replaceable
OEM_0206,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Renbeck Industries - Shenzhen,OEM,OEM,6,China,East Asia,Server,0,Firm,Replaceable
OEM_0207,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Elstow Industries - Leixlip,OEM,OEM,6,Europe,Western,Medical device,0,Firm,Replaceable
OEM_0208,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Renbeck Industries - Yokkaichi,OEM,OEM,6,Japan,East Asia,Laptop,0,Firm,Replaceable
OEM_0209,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Quarn Industries - Hsinchu,OEM,OEM,6,Taiwan,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0210,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Vantor Devices - Hillsboro,OEM,OEM,6,North America,Western,Smartphone,0,Firm,Replaceable
OEM_0211,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Quill Industries - Guadalajara,OEM,OEM,6,North America,Western,Industrial controller,0,Firm,Replaceable
OEM_0212,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Halcy Group - Ottawa,OEM,OEM,6,North America,Western,Laptop,0,Firm,Replaceable
OEM_0213,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Halcy Devices - Sanand,OEM,OEM,6,South Asia,Unaligned,Industrial controller,0,Firm,Replaceable
OEM_0214,0.0,1.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Orvid Devices - Yokkaichi,OEM,OEM,6,Japan,East Asia,Medical device,0,Firm,Replaceable
OEM_0215,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Calder Industries - Dresden,OEM,OEM,6,Europe,Western,Medical device,0,Firm,Replaceable
OEM_0216,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Belan Group - Bengaluru,OEM,OEM,6,South Asia,Unaligned,Smartphone,0,Firm,Replaceable
OEM_0217,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Noral Devices - Cheongju,OEM,OEM,6,Korea,East Asia,Network equipment,0,Firm,Replaceable
OEM_0218,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Oxbow Group - Chandler,OEM,OEM,6,North America,Western,Laptop,0,Firm,Replaceable
OEM_0219,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Korrin Group - Malta,OEM,OEM,6,North America,Western,Network equipment,0,Firm,Replaceable
OEM_0220,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Halcy Products - Shenzhen,OEM,OEM,6,China,East Asia,Laptop,0,Firm,Replaceable
OEM_0221,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Lumen Industries - Chandler,OEM,OEM,6,North America,Western,Medical device,0,Firm,Replaceable
OEM_0222,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Wend Industries - Kitakyushu,OEM,OEM,6,Japan,East Asia,Smartphone,0,Firm,Replaceable
OEM_0223,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Mervi Products - Austin,OEM,OEM,6,North America,Western,Network equipment,0,Firm,Replaceable
OEM_0224,0.0,2.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Trellis Products - Shenzhen,OEM,OEM,6,China,East Asia,Smartphone,0,Firm,Replaceable
OEM_0225,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Jorel Group - Grenoble,OEM,OEM,6,Europe,Western,Medical device,0,Firm,Replaceable
OEM_0226,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Granth Devices - Guadalajara,OEM,OEM,6,North America,Western,Server,0,Firm,Replaceable
OEM_0227,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Brant Group - Guadalajara,OEM,OEM,6,North America,Western,Medical device,0,Firm,Replaceable
OEM_0228,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Orvid Group - Nagano,OEM,OEM,6,Japan,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0229,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Cortex Industries - Kitakyushu,OEM,OEM,6,Japan,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0230,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Quill Group - Crolles,OEM,OEM,6,Europe,Western,Medical device,0,Firm,Replaceable
OEM_0231,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Doran Industries - Taichung,OEM,OEM,6,Taiwan,East Asia,Smartphone,0,Firm,Replaceable
OEM_0232,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Holt Devices - Hillsboro,OEM,OEM,6,North America,Western,Smartphone,0,Firm,Replaceable
OEM_0233,0.0,9.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Noral Products - Villach,OEM,OEM,6,Europe,Western,Automotive ECU,0,Firm,Replaceable
OEM_0234,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Doran Devices - Cheongju,OEM,OEM,6,Korea,East Asia,Smartphone,0,Firm,Replaceable
OEM_0235,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Mervi Devices - Ottawa,OEM,OEM,6,North America,Western,Laptop,0,Firm,Replaceable
OEM_0236,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Prendel Products - Hwaseong,OEM,OEM,6,Korea,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0237,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Umber Group - Pyeongtaek,OEM,OEM,6,Korea,East Asia,Network equipment,0,Firm,Replaceable
OEM_0238,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Xanthe Products - Dresden,OEM,OEM,6,Europe,Western,Network equipment,0,Firm,Replaceable
OEM_0239,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Palter Industries - Grenoble,OEM,OEM,6,Europe,Western,Laptop,0,Firm,Replaceable
OEM_0240,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Ember Products - Kitakyushu,OEM,OEM,6,Japan,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0241,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Jorel Products - Villach,OEM,OEM,6,Europe,Western,Network equipment,0,Firm,Replaceable
OEM_0242,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Isar Group - Dresden,OEM,OEM,6,Europe,Western,Smartphone,0,Firm,Replaceable
OEM_0243,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Quarn Group - Bac Ninh,OEM,OEM,6,Southeast Asia,East Asia,Laptop,0,Firm,Replaceable
OEM_0244,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Yarrow Products - Austin,OEM,OEM,6,North America,Western,Automotive ECU,0,Firm,Replaceable
OEM_0245,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Thorne Devices - Hillsboro,OEM,OEM,6,North America,Western,Automotive ECU,0,Firm,Replaceable
OEM_0246,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Lethe Devices - Eindhoven,OEM,OEM,6,Europe,Western,Medical device,0,Firm,Replaceable
OEM_0247,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Jarn Devices - Chengdu,OEM,OEM,6,China,East Asia,Laptop,0,Firm,Replaceable
OEM_0248,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Lethe Group - Gumi,OEM,OEM,6,Korea,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0249,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Renbeck Products - Tianjin,OEM,OEM,6,China,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0250,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Solvex Devices - Ottawa,OEM,OEM,6,North America,Western,Automotive ECU,0,Firm,Replaceable
OEM_0251,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Xanthe Products - Dresden 2,OEM,OEM,6,Europe,Western,Industrial controller,0,Firm,Replaceable
OEM_0252,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Trellis Devices - Yokkaichi,OEM,OEM,6,Japan,East Asia,Smartphone,0,Firm,Replaceable
OEM_0253,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Holt Group - Pyeongtaek,OEM,OEM,6,Korea,East Asia,Network equipment,0,Firm,Replaceable
OEM_0254,0.0,5.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Doran Products - Tainan,OEM,OEM,6,Taiwan,East Asia,Smartphone,0,Firm,Replaceable
OEM_0255,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Lumen Products - Tianjin,OEM,OEM,6,China,East Asia,Smartphone,0,Firm,Replaceable
OEM_0256,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Gethin Industries - Hwaseong,OEM,OEM,6,Korea,East Asia,Laptop,0,Firm,Replaceable
OEM_0257,0.0,7.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Ferrin Industries - Singapore,OEM,OEM,6,Southeast Asia,East Asia,Smartphone,0,Firm,Replaceable
OEM_0258,0.0,8.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Faryn Devices - Crolles,OEM,OEM,6,Europe,Western,Industrial controller,0,Firm,Replaceable
OEM_0259,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Wend Devices - Crolles,OEM,OEM,6,Europe,Western,Automotive ECU,0,Firm,Replaceable
OEM_0260,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Kestrel Group - Leixlip,OEM,OEM,6,Europe,Western,Laptop,0,Firm,Replaceable
OEM_0261,0.0,6.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Mordant Group - Gumi,OEM,OEM,6,Korea,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0262,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Ader Products - Chengdu,OEM,OEM,6,China,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0263,0.0,1.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Cortex Group - Wuxi,OEM,OEM,6,China,East Asia,Industrial controller,0,Firm,Replaceable
OEM_0264,0.0,1.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Jorel Devices - Wuxi,OEM,OEM,6,China,East Asia,Server,0,Firm,Replaceable
OEM_0265,0.0,9.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Brant Devices - Wuxi,OEM,OEM,6,China,East Asia,Automotive ECU,0,Firm,Replaceable
OEM_0266,0.0,4.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Vantor Group - Malta,OEM,OEM,6,North America,Western,Industrial controller,0,Firm,Replaceable
OEM_0267,0.0,3.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Umber Group - Crolles,OEM,OEM,6,Europe,Western,Smartphone,0,Firm,Replaceable
OEM_0268,0.0,9.0,0.0,0.0001122065525757,1111.0,1533.0,1533.0,1111.0,,,,,,,,,,Holt Industries - Crolles,OEM,OEM,6,Europe,Western,Industrial controller,0,Firm,Replaceable
